,ID,Y Pred,Mass,Pred Formula,Pred Mass,Pred Atom Num,Pred H/C Num,Running Time,Refined Formula (0),Refined Formula (1),Refined Formula (2),Refined Formula (3),Refined Formula (4),Refined Mass (0),Refined Mass (1),Refined Mass (2),Refined Mass (3),Refined Mass (4),FDR (0),FDR (1),FDR (2),FDR (3),FDR (4)
115,EMBL_MCF_2_0_HRMS_Library000241,6.8893857;12.843123;4.0288267;-0.023781372;-0.0033421186;-0.004837924;-0.0028484128;-0.0025854781;-9.0357435e-07;0.00014485605;-0.0006537732;-0.00012632165;-1.6335613e-06,160.0749969482422,C7H13O4,160.0669403076172,23.7945499420166,1.8677879571914673,0.13624372333288193,C10H10NO,C7H12O4,C8H8N4,,,160.0762389463,160.07355886504,160.07489627555998,,,0.9974507689476013,0.9956929087638855,0.0049730329774320126,0.0,0.0
116,EMBL_MCF_2_0_HRMS_Library000238,26.106817;48.93027;5.391426;1.0006411;0.0038230289;1.0917754;0.007524688;-0.003355737;-2.5347742e-06;-0.00055540464;-0.001931512;-0.00027350974;-2.2862903e-06,499.29852294921875,C26H49O5NS,499.40264892578125,82.40323638916016,1.8612117767333984,0.2540103420615196,C26H45NO6S,C29H43N2O3S,C24H43N4O5S,C27H41N5O2S,C23H47O9S,499.29675934659997,499.29943942785997,499.29541667586,499.29809675712,499.29407926534,0.9008306264877319,0.17950768768787384,0.08626435697078705,0.06980467587709427,0.01907508634030819
117,EMBL_MCF_2_0_HRMS_Library000237,26.785372;49.8716;5.603352;1.1356645;8.271821e-05;1.1478779;0.006358821;0.004430793;-2.9949406e-06;-0.0006363716;-0.0020466205;-0.00026678038;-2.1325757e-06,515.2884521484375,C27H50O6NS,515.50634765625,84.27633666992188,1.8500868082046509,0.25083985179662704,C26H45NO7S,C27H41N5O3S,C24H43N4O6S,C31H39N4OS,C23H47O10S,515.29167396617,515.29301137669,515.29033129543,515.28445806866,515.28899388491,0.7945573329925537,0.13854680955410004,0.08529962599277496,0.03317771106958389,0.014093782752752304
118,EMBL_MCF_2_0_HRMS_Library000236,5.4287167;8.024087;4.643772;-0.006403041;-0.006265882;-0.005908257;-0.0027849802;-0.008121033;-3.4106716e-07;-0.0003975477;-0.0006051298;-9.360317e-05;-1.7636787e-06,148.0362548828125,C5H8O5,147.47035217285156,18.02505874633789,1.4742058515548706,0.15264954417943954,C5H8O5,C3H6N3O4,,,,148.03717335569002,148.03583068494999,,,,0.9988052845001221,0.0135443564504385,0.0,0.0,0.0
119,EMBL_MCF_2_0_HRMS_Library000231,4.1309376;6.42234;1.1486785;2.7520568;-0.0027319756;-0.0037633479;-0.0016874395;-0.00059907435;-1.2697238e-06;-0.00042205714;-0.00019742214;-2.8489565e-05;-1.2566434e-06,112.02774810791016,C4H6ON3,111.88522338867188,14.419756889343262,1.510729193687439,0.10711755603551865,C4H4N2O2,,,,,112.02727737692,,,,,0.9999247789382935,0.0,0.0,0.0,0.0
120,EMBL_MCF_2_0_HRMS_Library000230,12.653268;21.311947;4.117835;3.4307559;0.011938559;0.056998402;-0.000102003665;-0.0029305175;-3.8586379e-07;-0.00036369226;0.00090313144;-7.8837984e-05;-2.0884775e-06,289.1201171875,C13H21O4N3,289.171142578125,41.44723129272461,1.6813393831253052,0.25615181773900986,C15H17N2O4,C18H15N3O,C13H15N5O3,,,289.11883203505,289.12151211631,289.11748936431,,,0.9920246601104736,0.02171112224459648,0.011480695568025112,0.0,0.0
121,EMBL_MCF_2_0_HRMS_Library000229,11.677787;17.062094;6.479956;2.2351608;0.33698595;-0.00042683483;0.045517806;0.67693216;-7.2433318e-06;0.0068488885;-0.0015325185;-6.2276835e-05;-5.014553e-06,322.0555725097656,C12H17O6N2P,322.2987976074219,37.75529479980469,1.3949087858200073,0.25690164417028427,C10H15N2O8P,C11H11N6O4P,,,,322.05660244729,322.05793985781,,,,0.7120847105979919,0.013629871420562267,0.0,0.0,0.0
122,EMBL_MCF_2_0_HRMS_Library000228,8.436856;16.717745;5.8248777;0.9284483;-0.005847707;0.4099017;0.068700805;0.50415325;-7.834372e-06;-0.00035038852;-0.0031488475;-7.343408e-05;-1.7363444e-06,259.0454406738281,C8H17O6NP,259.6232604980469,32.888587951660156,2.1087610721588135,0.21095290035009384,C6H14NO8P,C7H10N5O4P,,,,259.04570341063004,259.04704082115,,,,0.9495400190353394,0.0049330443143844604,0.0,0.0,0.0
123,EMBL_MCF_2_0_HRMS_Library000226,4.0687647;8.324418;2.8097014;2.1191282;-0.003727701;-0.006110841;-0.0033756502;-0.003028442;-7.8480747e-07;-0.00049494766;-0.00027016364;-6.33363e-05;-1.5660404e-06,132.0529022216797,C4H8O3N2,132.64439392089844,17.43569564819336,2.060142993927002,0.13542213290929794,C4H8N2O3,C2H6N5O2,,,,132.05349212541,132.05214945466997,,,,0.9961185455322266,0.020679764449596405,0.0,0.0,0.0
124,EMBL_MCF_2_0_HRMS_Library000225,10.05371;13.821123;4.1048145;4.761962;-0.006967619;-0.0018623769;-0.0015687965;-0.0017913238;-1.5819845e-06;-0.00031143092;-0.0005767938;0.00018404593;-5.2092184e-07,267.09918212890625,C10H14O4N5,267.1925964355469,32.735389709472656,1.3774813413619995,0.22891344875097275,C15H13N3O2,C10H13N5O4,C12H15N2O5,C13H11N6O,C11H9N9,267.10077667142,267.09675391942,267.09809659016,267.09943400068,267.09809132993996,0.9007036685943604,0.8089125752449036,0.04869643598794937,0.038250647485256195,0.0009746429859660566
125,EMBL_MCF_2_0_HRMS_Library000224,10.368558;15.453326;5.9493237;2.8725953;-0.010847024;1.0271202;-0.0019898736;-0.005726512;-3.6294275e-06;-0.0006138649;-0.0011284705;-2.781119e-05;-1.0790402e-06,307.0824279785156,C10H15O6N3S,307.6506652832031,35.752262115478516,1.5133960247039795,0.2623046860098839,C10H17N3O6S,C8H15N6O5S,C11H13N7O2S,C12H19O7S,C5H17N5O8S,307.08380645302,307.08246378228,307.08514386354,307.08514912376,307.07978370102,0.9761349558830261,0.002577010774984956,0.00015764025738462806,0.00012797255476471037,7.337739953072742e-05
126,EMBL_MCF_2_0_HRMS_Library000223,21.341679;27.59243;17.576706;6.6099477;0.0003814567;-0.014004749;-0.016317448;2.7610607;-1.836515e-06;-0.0037484018;-0.00018316471;-0.00038096352;-3.4064087e-05,743.078369140625,C21H28O18N7P3,742.7046508789062,75.51104736328125,1.2808185815811157,0.22104158252477646,C21H28N7O17P3,C19H32N5O20P3,C20H32N3O21P3,C26H28N5O15P3,C22H24N11O13P3,743.0754534614,743.0853494401699,743.0741160508801,743.0794762134,743.0767908719199,0.8768062591552734,0.15872646868228912,0.05285663902759552,0.02783675119280815,0.0088076526299119
127,EMBL_MCF_2_0_HRMS_Library000222,5.897785;14.038502;1.4900339;1.6648593;-4.9140303e-06;-0.004913801;-0.002180823;0.000786148;-5.750154e-07;-0.00031441115;0.001816215;-0.0001297519;-2.0957418e-06,131.09483337402344,C6H14ON2,131.09725952148438,23.085180282592773,2.4281959533691406,0.11582650989294052,C6H13NO2,,,,,131.09462866256,,,,,0.9983651041984558,0.0,0.0,0.0,0.0
128,EMBL_MCF_2_0_HRMS_Library000220,4.3232675;9.572146;2.7100866;1.0042284;-0.0018920507;-0.0046607493;-0.0026211925;0.00021278113;-7.1935295e-07;-0.00022018813;7.243827e-06;-0.00010842368;-2.0519346e-06,119.05868530273438,C4H10O3N,118.72525787353516,17.662628173828125,2.209886074066162,0.11235275119543076,C4H9NO3,,,,,119.05824315321,,,,,0.9999961853027344,0.0,0.0,0.0,0.0
129,EMBL_MCF_2_0_HRMS_Library000218,4.3154664;9.223706;1.8555906;0.94553435;-0.007830593;1.441323;-0.0071775145;-0.009040602;-3.1736731e-06;-0.0006668355;-0.0008922365;-0.00013481978;-2.5460129e-06,149.0497589111328,C4H9O2NS,148.81951904296875,17.849557876586914,2.1967577934265137,0.11700453609228134,C5H11NO2S,C3H9N4OS,,,,149.0510497725,149.04970710176,,,,0.9983104467391968,0.022539157420396805,0.0,0.0,0.0
130,EMBL_MCF_2_0_HRMS_Library000217,6.012381;14.388297;1.5192637;1.507837;0.0023964513;-0.0045763077;-0.0020451301;-7.663518e-05;-5.370407e-07;-0.00027656817;0.0016941745;-0.0001369093;-2.1520402e-06,131.09378051757812,C6H14O2N2,130.98672485351562,23.517671585083008,2.433600664138794,0.11947836726903915,C6H13NO2,C4H11N4O,,,,131.09462866256,131.09328599181998,,,,0.9992632269859314,0.9569276571273804,0.0,0.0,0.0
131,EMBL_MCF_2_0_HRMS_Library000214,3.9922595;7.8476033;0.6802074;3.368087;-0.0007369604;-0.004277605;-0.007480826;-0.0019856915;-2.45943e-06;-0.0009079959;-0.0012702044;1.0454853e-05;2.14403e-06,113.05852508544922,C4H8ON3,112.87596893310547,15.865144729614258,1.9228135347366333,0.10729064792394638,C4H7N3O,,,,,113.05891185847,,,,,0.9999934434890747,0.0,0.0,0.0,0.0
132,EMBL_MCF_2_0_HRMS_Library000212,21.763031;26.306263;15.389966;4.601641;0.14887832;-0.008646006;-0.024743322;2.2502177;-5.9947774e-06;-0.001883873;0.0009877104;-0.00023783189;-2.3864011e-05,663.1124877929688,C22H26O15N5P2,663.7601318359375,69.91020202636719,1.205693006515503,0.3090120777487755,C19H31N5O17P2,C21H27N7O14P2,C20H31N3O18P2,C26H27N5O12P2,C25H31NO16P2,663.1190185508101,663.10912257204,663.10778516152,663.11314532404,663.11180791352,0.7139565944671631,0.39683058857917786,0.32306063175201416,0.03328999504446983,0.02126920409500599
133,EMBL_MCF_2_0_HRMS_Library000211,21.381226;25.710295;14.189761;6.744744;0.049643263;-0.005974907;-0.009647998;1.8447459;-4.7423814e-06;-0.0011699524;-0.0012175437;-0.00014288914;-2.0358932e-05,663.1226806640625,C21H26O14N7P2,662.06005859375,70.74829864501953,1.241953730583191,0.41470494121313095,C20H27N9O13P2,C25H27N7O11P2,C19H31N5O17P2,C24H31N3O15P2,,663.12035596133,663.12437871333,663.1190185508101,663.12304130281,,0.3581777811050415,0.20864206552505493,0.11738459020853043,0.11528752744197845,0.0
134,EMBL_MCF_2_0_HRMS_Library000209,27.537642;43.680008;5.921565;0.06345606;0.008653151;0.93084836;-0.0009956443;-0.010468383;-1.3305275e-06;-0.0011281815;-0.00085951056;-0.00023767394;-2.3706682e-06,499.2960205078125,C28H44O6S,516.9490966796875,82.4433364868164,1.7036336660385132,0.12765493243932724,C26H45NO6S,C29H43N2O3S,C27H41N5O2S,C24H43N4O5S,C23H47O9S,499.29675934659997,499.29943942785997,499.29809675712,499.29541667586,499.29407926534,0.5981783270835876,0.35204675793647766,0.2180980145931244,0.07989731431007385,0.021529613062739372
135,EMBL_MCF_2_0_HRMS_Library000208,26.310116;44.48473;5.8862715;1.1676791;-0.00040807985;0.8870113;-0.0014561914;-0.01187882;-1.1647987e-06;-0.0010885325;-0.00073364936;-0.00022628349;-2.3390965e-06,499.2923583984375,C26H44O6NS,499.2297058105469,79.0919418334961,1.6995437145233154,0.14784374088048935,C26H45NO6S,C30H43O4S,C24H43N4O5S,C23H47O9S,C21H45N3O8S,499.29675934659997,499.28820603857,499.29541667586,499.29407926534,499.2927365946,0.6128270030021667,0.26033324003219604,0.05592871084809303,0.01562841236591339,0.007833583280444145
136,EMBL_MCF_2_0_HRMS_Library000199,5.3289766;14.011861;2.3876724;2.14189;-0.0016894129;-0.0057127774;-0.0031123601;0.0069731697;-9.949953e-07;-0.00018630289;-0.00019636714;-0.000103322825;-1.7272872e-06,146.06996154785156,C5H14O2N2,129.5673065185547,19.8320255279541,2.0870072841644287,0.1564408764243126,C5H10N2O3,,,,,146.06914218987,,,,,0.9998698234558105,0.0,0.0,0.0,0.0
137,EMBL_MCF_2_0_HRMS_Library000198,5.32798;11.591406;2.689914;1.9003994;-0.0014058199;-0.0039761723;-0.00085612165;-0.0014658228;-7.897551e-07;-0.0001237061;-0.00011739098;-9.439032e-05;-1.908057e-06,146.0685272216797,C5H12O3N2,144.70420837402344,21.653995513916016,2.227385997772217,0.157188318669796,C5H10N2O3,C3H8N5O2,,,,146.06914218987,146.06779951913,,,,0.9962127208709717,0.004612752236425877,0.0,0.0,0.0
138,EMBL_MCF_2_0_HRMS_Library000197,3.801492;10.156938;2.3366358;2.7301764;-0.0022762145;-0.0038396777;-0.001061707;-0.0015281126;-8.8864994e-07;-0.0004031267;0.00022301264;-5.9031732e-05;-1.7021066e-06,131.0563201904297,C4H10O2N3,112.3740234375,15.899128913879395,2.053098440170288,0.1371683105826378,C3H7N4O2,CH5N7O,,,,131.05690048246998,131.05555781172998,,,,0.9998958110809326,0.04534236341714859,0.0,0.0,0.0
139,EMBL_MCF_2_0_HRMS_Library000196,4.6963506;10.530008;2.2181876;2.040993;-0.0015320268;-0.00614298;-0.00088947045;0.01223626;-1.3045669e-06;-0.00017448925;-0.0002685424;-7.955063e-05;-1.552315e-06,131.06019592285156,C5H11O2N2,131.156005859375,19.701358795166016,2.260685920715332,0.12156667560338974,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
140,EMBL_MCF_2_0_HRMS_Library000188,5.202896;11.31923;2.7046516;1.0507361;-0.0008088555;-0.0036605657;-0.0032922365;-0.0031795339;-5.937117e-07;-0.00030311607;0.00063479133;-9.888284e-05;-1.8707109e-06,131.05679321289062,C5H11O3N,113.35946655273438,17.031404495239258,1.7189098596572876,0.1266275867819786,C3H7N4O2,,,,,131.05690048246998,,,,,0.9999884366989136,0.0,0.0,0.0,0.0
141,EMBL_MCF_2_0_HRMS_Library000187,5.0156946;9.425482;2.796848;1.1941824;-0.0003517952;-0.003850907;-0.0013813683;-0.0014301852;-7.232703e-07;-0.00013585352;-0.000155228;-9.387512e-05;-2.0064979e-06,131.05799865722656,C5H9O3N,131.30612182617188,18.41013526916504,1.885717749595642,0.13257398456335068,C5H9NO3,C3H7N4O2,,,,131.05824315321001,131.05690048246998,,,,0.9958541393280029,0.3416769206523895,0.0,0.0,0.0
142,EMBL_MCF_2_0_HRMS_Library000186,4.406906;9.720207;1.5442662;2.1538057;-0.0012965229;-0.0038906992;-0.0032853403;-0.0007604733;-7.220945e-07;-0.0005101111;3.9698556e-05;-7.730521e-05;-1.8212461e-06,117.07839965820312,C4H10O2N2,100.71377563476562,13.939611434936523,1.537636160850525,0.12071361392736435,C5H11NO2,C3H9N4O,,,,117.0789785981,117.07763592736,,,,0.9999994039535522,0.9999977350234985,0.0,0.0,0.0
143,EMBL_MCF_2_0_HRMS_Library000185,4.957446;11.2003565;1.8111055;1.297723;-0.0012508597;-0.005563587;-0.0030333125;0.01007881;-9.613512e-07;-0.00023094677;0.00014078803;-0.00011031687;-1.8115603e-06,117.07948303222656,C5H11O2N,117.54217529296875,19.09253692626953,2.293623685836792,0.11403121799230576,C5H11NO2,,,,,117.0789785981,,,,,0.9999692440032959,0.0,0.0,0.0,0.0
144,EMBL_MCF_2_0_HRMS_Library000182,3.3227615;7.6246696;3.6472733;2.095709;0.025575744;0.004042268;-0.004790028;-0.00905989;-2.1173553e-06;0.004648583;-0.0035762724;-3.736358e-05;-4.937039e-07,136.03652954101562,C3H8O4N2,136.21107482910156,17.14039421081543,2.2699787616729736,0.1401776298880577,C4H8O5,C2H6N3O4,,,,136.03717335569002,136.03583068494999,,,,0.5561811923980713,0.031426362693309784,0.0,0.0,0.0
145,EMBL_MCF_2_0_HRMS_Library000173,3.9301453;9.818798;3.065438;0.95262116;-0.00074164534;-0.004052806;-0.0029164336;-0.0024032786;-5.006027e-07;-0.00032099747;0.0005443562;-0.00010212943;-2.1194323e-06,119.05985260009766,C4H10O3N,100.55924224853516,14.436784744262695,1.8400410413742065,0.10825147479772568,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
146,EMBL_MCF_2_0_HRMS_Library000172,4.3398895;7.8792005;2.599911;1.2197183;-0.0015874591;-0.0041175247;-0.002261258;-0.0036221698;-5.0636527e-07;-0.0003170457;6.529875e-05;-8.769504e-05;-2.0322489e-06,119.05915832519531,C4H8O3N,118.61666870117188,15.825407028198242,1.7153223752975464,0.11209192126989365,C4H9NO3,,,,,119.05824315321,,,,,0.9999910593032837,0.0,0.0,0.0,0.0
147,EMBL_MCF_2_0_HRMS_Library000170,4.483293;10.357234;2.4998755;2.0612946;0.0014904607;-0.00246889;-0.0006344371;-0.0031982556;-5.07739e-07;-0.00028338097;0.00063353963;-7.8429315e-05;-2.1028316e-06,133.03529357910156,C4H10O2N2,114.50698852539062,16.34858512878418,1.7849732637405396,0.1376279816031456,C2H5N4O3,H3N7O2,,,,133.03616503758,133.03482236684,,,,0.999870777130127,0.025751136243343353,0.0,0.0,0.0
148,EMBL_MCF_2_0_HRMS_Library000169,3.9713311;7.240207;3.9508798;1.069337;-0.0023757366;-0.003433299;-0.0045068124;-0.0030485585;-2.8177693e-08;-0.0005304482;-0.00013416074;-9.179697e-05;-2.358235e-06,133.0369873046875,C4H7O4N,133.47689819335938,15.893167495727539,1.6952537298202515,0.1421121582388878,C4H7NO4,C2H5N4O3,,,,133.03750770832,133.03616503758,,,,0.9966014623641968,0.03920810669660568,0.0,0.0,0.0
149,EMBL_MCF_2_0_HRMS_Library000168,5.4900336;13.339595;2.8678548;1.5692585;-1.1399016e-05;-0.0040822807;-0.0017727681;-0.001740928;-5.140487e-07;-0.00027858876;0.0009870548;-0.00010738749;-2.097849e-06,147.05174255371094,C5H13O3N2,129.02615356445312,20.162765502929688,2.0539662837982178,0.16316737979650497,C5H9NO4,C3H7N4O3,CH5N7O2,,,147.05315777278003,147.05181510204,147.0504724313,,,0.9989991784095764,0.9431193470954895,0.0003485186898615211,0.0,0.0
150,EMBL_MCF_2_0_HRMS_Library000167,5.254672;8.52592;3.8661344;0.9886348;-0.0013700512;-0.0035339892;-0.0016665243;-0.004421814;-4.612427e-07;-0.00023655557;-8.2498416e-05;-8.4275416e-05;-2.0866148e-06,147.0525665283203,C5H9O4N,147.21046447753906,18.658763885498047,1.6337378025054932,0.16507019847631454,C5H9NO4,C3H7N4O3,,,,147.05315777278003,147.05181510204,,,,0.9995651841163635,0.0057194228284060955,0.0,0.0,0.0
151,EMBL_MCF_2_0_HRMS_Library000159,11.518983;13.445725;3.3875227;1.2345691;-0.002942207;-0.0020174445;-0.0014851474;-0.00522029;-7.909658e-07;-0.0001380887;-0.00041393004;-4.858192e-05;-1.245095e-06,223.08535766601562,C12H13O3N,223.2037353515625,29.56166648864746,1.166167974472046,0.15406741946935654,C11H13NO4,C14H11N2O,C12H9N5,,,223.0844579017,223.08713798296,223.08579531222,,,0.964447021484375,0.9185858964920044,0.0038485259283334017,0.0,0.0
152,EMBL_MCF_2_0_HRMS_Library000158,6.2438965;8.246504;0.30848438;1.0792826;1.8197188;-0.0059469524;0.14762318;-0.03176524;1.1529399e-05;-0.004746249;-0.005869388;-0.00021294993;-7.5459934e-06,141.01995849609375,C6H8NF2,142.0152587890625,17.491899490356445,1.354794979095459,0.07553567737340927,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
153,EMBL_MCF_2_0_HRMS_Library000156,10.159015;23.533007;5.2646265;0.8006611;-0.0059107807;-0.00092586875;0.01948497;0.45954075;-6.752315e-06;-0.00013544224;-0.0017691012;-0.000118400196;-9.702617e-07,257.1007995605469,C10H24O5N,257.36456298828125,40.91232681274414,2.3478620052337646,0.2527405247092247,C10H15N3O5,C12H17O6,C7H17N2O8,C8H13N6O4,,257.10117059459003,257.10251326533,257.09849051333003,257.09982792385,,0.5745273232460022,0.4073425233364105,0.07562846690416336,0.014581325463950634,0.0
154,EMBL_MCF_2_0_HRMS_Library000155,9.775036;24.348108;4.650029;1.5841196;-0.012509349;-0.0060358704;0.044649813;0.5018656;-7.449573e-06;0.003530996;-0.0021489616;-0.00010819327;-8.583633e-07,257.1042175292969,C10H24O5N2P,256.83026123046875,41.8319206237793,2.44224214553833,0.2041574940085411,C8H20NO6P,C9H16N5O2P,,,,257.10282436487,257.10416177539,,,,0.963621199131012,0.005806103814393282,0.0,0.0,0.0
155,EMBL_MCF_2_0_HRMS_Library000153,10.032738;12.193288;5.2890024;1.1189344;0.65911275;-0.0050507127;-0.002930119;0.35610446;-5.3286954e-06;-0.0004193034;-0.0032780406;-4.5745484e-05;-3.0635256e-06,260.0302734375,C10H12O5NF,259.9183654785156,29.755022048950195,1.202988862991333,0.23190035670995712,C8FH7N3O6,C6FH5N6O5,C5FH9N2O9,,,260.03188811905,260.03054544831,260.02920803779,,,0.17895323038101196,0.014143235981464386,0.0014223706675693393,0.0,0.0
156,EMBL_MCF_2_0_HRMS_Library000152,13.80248;17.365303;2.3442905;1.146091;1.2884077;-0.015930934;-0.014318696;0.076921485;-1.2974656e-06;-0.0007623401;-0.0043686028;-0.00014515262;-4.942306e-06,260.0299987792969,C14H17O2NF,277.07086181640625,39.826473236083984,1.4250819683074951,0.13300933688879013,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
157,EMBL_MCF_2_0_HRMS_Library000151,7.1703405;13.724697;8.494403;-0.021974325;-0.011812809;-0.0084979;0.0047442056;0.68709844;-2.1713022e-06;-0.0005011406;-0.0023247418;-0.00020773006;-8.67833e-06,260.0303955078125,C7H14O8P,260.25006103515625,30.938138961791992,1.9314205646514893,0.17776145786046982,C6H13O9P,C7H9N4O5P,,,,260.02971899354003,260.03105640406,,,,0.9884588122367859,0.004767507780343294,0.0,0.0,0.0
158,EMBL_MCF_2_0_HRMS_Library000150,7.4137874;17.088821;6.6429605;0.84950113;-0.0055074003;-0.0085142255;-0.0035246827;-0.0012894467;-1.1206074e-06;-5.944632e-05;-0.00055460894;-0.00010482635;-1.3758993e-06,221.09425354003906,C7H17O7N,205.47389221191406,29.29472541809082,2.032174587249756,0.19299449771642685,C11H13N2O3,,,,,221.09261728656,,,,,0.9939473867416382,0.0,0.0,0.0,0.0
159,EMBL_MCF_2_0_HRMS_Library000149,7.9800653;16.34903;5.9616995;1.0458628;-0.0039958027;-0.0074640336;-0.0036224255;-0.0017164305;-9.866833e-07;-0.00023827217;-0.00046271048;-0.00010781366;-1.4728033e-06,221.08995056152344,C8H16O6N,221.534912109375,31.624380111694336,2.0350770950317383,0.20635022968053818,C8H15NO6,C6H13N4O5,C9H11N5O2,,,221.08993720530003,221.08859453456,221.09127461582,,,0.9967227578163147,0.0029465339612215757,0.00017308141104876995,0.0,0.0
160,EMBL_MCF_2_0_HRMS_Library000147,13.08614;15.948232;1.5842552;1.41274;-0.0023471382;-0.0028136193;-0.0006699048;-0.0022353248;-1.0577431e-06;0.000865059;-0.00071403943;-5.790632e-05;-1.111357e-06,221.0870361328125,C13H16O2N,219.8109588623047,32.046878814697266,1.1958909034729004,0.11472310870885849,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
161,EMBL_MCF_2_0_HRMS_Library000141,6.444497;16.167034;2.7497528;3.612205;-0.002494457;-0.004836005;-0.0004015915;0.0027653798;-1.1093501e-06;-7.605217e-05;-0.00039784872;-7.3508585e-05;-1.578392e-06,188.07843017578125,C6H16O3N4,171.3113250732422,24.99387550354004,2.0970816612243652,0.20219030231237411,C7H12N2O4,C5H10N5O3,C3H8N8O2,,,188.0797068739,188.07836420316,188.07702153242,,,0.9936739206314087,0.007105199154466391,1.2935912309330888e-05,0.0,0.0
162,EMBL_MCF_2_0_HRMS_Library000139,9.367187;8.228087;2.4547012;2.0011697;0.00081984885;-0.0014603079;0.0037624724;-0.0044926777;-9.030039e-07;-4.006289e-05;-0.00013546906;-7.290428e-06;-1.4098925e-06,188.0800018310547,C9H8O2N2,187.2894287109375,21.99686622619629,0.8785843849182129,0.1548110470175743,C7H12N2O4,C5H10N5O3,C8H8N6,,,188.0797068739,188.07836420316,188.08104428442,,,0.21461325883865356,0.0603008046746254,0.03713726997375488,0.0,0.0
163,EMBL_MCF_2_0_HRMS_Library000138,7.126436;14.30649;3.4820738;2.3336134;-0.0024094607;-0.003011948;-0.00070220756;-0.0020066039;-6.940966e-07;-8.339547e-05;-0.00021599494;-8.8972636e-05;-1.8905947e-06,188.08013916015625,C7H14O3N2,187.87435913085938,27.221158981323242,2.017704725265503,0.1951221451163292,C7H12N2O4,C5H10N5O3,C8H8N6,,,188.0797068739,188.07836420316,188.08104428442,,,0.981989860534668,0.01206484530121088,0.0022116410546004772,0.0,0.0
164,EMBL_MCF_2_0_HRMS_Library000137,5.745716;15.235091;2.1552215;4.056801;-0.0037317423;-0.004623133;-0.0008829169;0.009637795;-1.1699559e-06;-0.00018657111;-0.00034866892;-6.2950734e-05;-1.5321751e-06,175.0944061279297,C6H15O2N4,158.10821533203125,23.15842628479004,2.196423292160034,0.1979910358786583,C6H13N3O3,C4H11N6O2,C2H9N9O,,,175.09569129099,175.09434862025,175.09300594951,,,0.9726291298866272,0.00453143147751689,1.3185838724893983e-05,0.0,0.0
165,EMBL_MCF_2_0_HRMS_Library000136,6.116665;13.138743;2.6928473;3.2166815;-0.0057985573;-0.0064091743;-0.0012910716;0.018295072;-1.5977356e-06;-0.00020765924;-0.0006114479;-5.0851366e-05;-1.0876782e-06,175.0962371826172,C6H13O3N3,175.18614196777344,25.480348587036133,2.188046932220459,0.17973985522985458,C6H13N3O3,C8H15O4,,,,175.09569129099,175.09703396173,,,,0.9578096270561218,0.006810259539633989,0.0,0.0,0.0
166,EMBL_MCF_2_0_HRMS_Library000129,5.923913;12.93926;4.938113;1.0976549;-0.0028359082;-0.0041844966;-0.0026871525;-0.004350801;-3.794493e-07;-0.0002996292;-1.106821e-05;-9.904433e-05;-2.0605378e-06,179.07675170898438,C6H13O5N,161.5717315673828,22.018983840942383,1.8443341255187988,0.17516150325536728,C4H11N4O4,,,,,179.07802985053002,,,,,0.0061886245384812355,0.0,0.0,0.0,0.0
167,EMBL_MCF_2_0_HRMS_Library000128,6.6659245;14.398225;4.7525816;0.74779737;-0.006870118;-0.008752644;-0.0027478167;-0.001876755;-7.4814824e-07;0.00017960556;-0.0002735015;-0.00012234863;-1.7643073e-06,179.0786590576172,C7H14O5N,180.438720703125,26.994089126586914,2.239076852798462,0.16788019984960556,C6H13NO5,C4H11N4O4,,,,179.07937252127,179.07802985053002,,,,0.9985353946685791,0.0015188631368800998,0.0,0.0,0.0
168,EMBL_MCF_2_0_HRMS_Library000127,10.198327;15.665191;4.0614033;2.3031652;0.013043927;0.26546076;0.004710529;-0.0056655305;-8.5143193e-07;-0.00040857456;0.00088900514;-6.2107705e-05;-2.202029e-06,244.09085083007812,C10H16O4N2,225.90528869628906,29.525001525878906,1.3303202390670776,0.22024168819189072,C7H12N6O4,C6H16N2O8,,,,244.09200289162,244.09066548110002,,,,0.01915963739156723,0.0012025268515571952,0.0,0.0,0.0
169,EMBL_MCF_2_0_HRMS_Library000126,10.800788;16.964458;2.763276;1.5743852;-0.0025481728;0.9949808;-0.0012192123;-0.010045393;-3.1765019e-06;-0.0003355112;-0.0009748574;-9.497519e-05;-1.5494279e-06,244.09109497070312,C11H17O3N2S,245.20774841308594,33.11955261230469,1.5805606842041016,0.1502005085349083,C15H16OS,C13H14N3S,,,,244.09218630965,244.09084363891,,,,0.42544421553611755,0.25419744849205017,0.0,0.0,0.0
170,EMBL_MCF_2_0_HRMS_Library000125,10.418923;15.356796;2.963627;1.7898978;-0.006973079;0.9814384;-0.0033927255;-0.007943054;-3.1281197e-06;-0.00066830777;-0.00057188235;-7.508885e-05;-1.447192e-06,244.08529663085938,C10H15O3N2S,244.2151641845703,31.598899841308594,1.4927858114242554,0.17848243564367294,C8H14N5O2S,C5H16N4O5S,,,,244.08682088691,244.08414080565,,,,0.08551591634750366,0.003147283336147666,0.0,0.0,0.0
